2; 1; 22.727272727272727; 31.363636363636363; 31.863636363636363; 37.72727272727273; 33.0; 34.59090909090909 
2; 1; 32.22727272727273; 38.77272727272727; 31.045454545454547; 37.72727272727273; 39.45454545454545; 30.363636363636363 
2; 1; 42.95454545454545; 51.81818181818182; 29.0; 35.0; 52.86363636363637; 24.227272727272727 
2; 1; 55.0; 60.22727272727273; 28.636363636363637; 35.59090909090909; 53.40909090909091; 29.681818181818183 
2; 1; 60.68181818181818; 69.22727272727273; 29.227272727272727; 35.54545454545455; 57.68181818181818; 31.863636363636363 
2; 1; 22.272727272727273; 26.818181818181817; 18.863636363636363; 29.818181818181817; 24.59090909090909; 32.31818181818182 
2; 1; 37.63636363636363; 43.22727272727273; 20.818181818181817; 29.727272727272727; 46.68181818181818; 31.09090909090909 
2; 1; 50.40909090909091; 56.45454545454545; 21.09090909090909; 28.272727272727273; 46.36363636363637; 17.818181818181817 
2; 1; 65.0; 69.95454545454545; 16.09090909090909; 26.545454545454547; 66.36363636363636; 28.59090909090909 
2; 1; 26.227272727272727; 36.77272727272727; 14.0; 19.09090909090909; 25.0; 18.363636363636363 
2; 1; 36.09090909090909; 39.95454545454545; 15.636363636363637; 20.40909090909091; 31.454545454545453; 15.5 
2; 1; 42.63636363636363; 51.5; 15.727272727272727; 21.136363636363637; 39.90909090909091; 24.363636363636363 
2; 1; 54.09090909090909; 59.27272727272727; 14.545454545454545; 20.727272727272727; 62.59090909090909; 15.227272727272727
2; 1; 59.40909090909091; 66.9090909090909; 14.0; 17.954545454545453; 67.04545454545455; 18.636363636363637
